,Songs,Listeners,Playcount,Duration,Tags
46,Just A Lil Bit,290340,835592,237000,"[u'50 Cent', u'rap', u'Hip-Hop', u'hip hop', u'Gangsta Rap', u'Just a Lil Bit', u'G-Unit', u'Scott Storch', u'sex', u'00s', u'shady records', u'favorite songs', u'rnb', u'new york', u'american', u'East Coast', u'pop', u'2005', u'r kelly', u'backbeat handclaps', u'sexy', u'r and b', u'NYC', u'gangsta', u'stfu', u'50  cent', u'Chris Brown', u'dance', u'night', u'male vocalists', u'50', u'2000s', u'east coast rap', u'Rap and Hip Hop', u'psycho metal', u'southern vocal twang', u'hot and steamy sex', u'gangsta rap attitude', u'cent', u'chillout hiphop', u'storch', u'chillout', u'chill', u'pop rock', u'club', u'Crunk', u'aggressive', u'relaxing', u'loved', u'chill-out']"
47,Candy Shop Ft. Olivia,8955,30533,0,"[u'Hip-Hop', u'rap', u'female vocalists', u'2000s', u'music from crossing jordan', u'rap song', u'KDWB']"
48,Can't Get the Best of Me,47791,176071,255000,"[u'rapcore', u'rap', u'Hip-Hop', u'metal', u'90s', u'crossover', u'Cypress Hill', u'hip hop', u'alternative', u'hardcore', u'alternative rock', u'aggressive', u'male vocalist', u'live', u'5 Stars', u'wow', u'FM4', u'2000s', u'friendsofthekingofrummelpop', u'rap metal', u'hardcore hip-hop', u'rockglac', u'english lyrics', u'gaming', u'Rap-Rock', u'2000', u'liked', u'flow', u'spicy', u'Live recording', u'Soul Assassins', u'mnogo dobro', u'mo6no', u'Real Stuff', u'skull and bones', u'greatest hits from the bong', u'live at the fillmore', u'absolutte favoritter', u'snowb', u'k1r7m']"
49,In Da Club,899568,3019713,193000,"[u'rap', u'Hip-Hop', u'hip hop', u'50 Cent', u'Gangsta Rap', u'dance', u'in da club', u'50 Cent - In Da Club', u'party', u'00s', u'rnb', u'G-Unit', u'50', u'2003', u'hiphop', u'club', u'new york', u'gangsta', u'East Coast', u'pop', u'east coast rap', u'american', u'hardcore rap', u'50cent', u'guilty pleasure', u'Eminem', u'hip-hop and rap', u'favorite songs', u'favorites', u'dr dre', u'male', u'sexy', u'beats', u'top 40', u'2000s', u'Rap and Hip Hop', u'Aftermath', u'club banger', u'Street-Smart', u'syncopated beats', u'get rich or die tryin', u'classic rock', u'indie', u'rock', u'classic', u'punk', u'USA', u'Love', u'hype', u'nice']"
50,Tupac All Eyez on Me,1013,2016,0,[]
51,Ambitionz az a Ridah,195583,856609,279000,"[u'Hip-Hop', u'rap', u'2pac', u'Gangsta Rap', u'West Coast Rap', u'hip hop', u'west coast', u'G-funk', u'Ambitionz Az a Ridah', u'90s', u'gangsta', u'California', u'tupac', u'90s hip-hop', u'west coast hip hop', u'pac', u'classic', u'love at first listen', u'hiphop classics', u'ridah', u'favorites', u'Southern California', u'death row', u'Fight Music', u'thug life', u'Str8 Rye-da', u'fiq oldskool', u'wessideeee', u'WEST SIDE GANGSTER', u'indie', u'chill', u'favorite songs', u'new york', u'dance', u'RB', u'urban', u'Retro', u'Driving', u'american', u'Crunk', u'political', u'old school', u'favourite', u'nice', u'Workout', u'los angeles', u'best', u'classics', u'fuck yeah', u'wjlb-FM']"
52,Troublesome '96 (OG),121,503,0,[]
53,Troublesome '96 (OG),121,503,0,[]
54,Street Fame,25128,113936,270000,"[u'rap', u'2pac', u'RB', u'West Coast Rap', u'Bay Area', u'kaudogg']"
55,Street Fame,25128,113936,270000,"[u'rap', u'2pac', u'RB', u'West Coast Rap', u'Bay Area', u'kaudogg']"
56,Better Off Alone,55,67,0,[]
57,Hit 'Em Up (Dirty),2162,5034,0,[]
58,Better Off Alone,55,67,0,[]
59,Hit 'Em Up (feat. The Outlawz),3969,23337,256000,"[u'hip hop', u'rap', u'featuring the outlawz']"
60,Hit 'Em Up (feat. The Outlawz),3969,23337,256000,"[u'hip hop', u'rap', u'featuring the outlawz']"
61,Hey Now (Mean Muggin),20099,100846,261000,"[u'rap', u'Timbaland', u'Hip-Hop', u'west coast', u'West Coast Rap', u'xzibit', u'hip hop', u'club', u'hiphop', u'Gangsta Rap', u'California', u'favourite', u'fun', u'Ion B radio', u'weed music', u'chill beats', u'spy rap', u'De Maxx']"
62,Hold On (feat. Amber Coffman) (Sub Focus Remix),17795,126970,270000,"[u'drumstep', u'dubstep', u'Drum and bass', u'2010', u'electropop', u'electro', u'Drum n Bass', u'6 of 10 stars', u'Brostep', u'dasjonnas favorites', u'amber coffman']"
63,Хатиква - Hatikvah - התקווה,4,5,0,[]
64,Piggy Bank,82644,209320,255000,"[u'rap', u'50 Cent', u'hip hop', u'Hip-Hop', u'Piggy Bank', u'Gangsta Rap', u'00s', u'arrogant egotists - Official de stamp of approval', u'new york', u'american', u'2005', u'hardcore rap', u'east coast rap', u'shady records', u'east coast hip hop', u'G-Unit', u'gansta rap', u'Stoned love', u'the massacre', u'radio rap']"
65,Piggy Bank,82644,209320,255000,"[u'rap', u'50 Cent', u'hip hop', u'Hip-Hop', u'Piggy Bank', u'Gangsta Rap', u'00s', u'arrogant egotists - Official de stamp of approval', u'new york', u'american', u'2005', u'hardcore rap', u'east coast rap', u'shady records', u'east coast hip hop', u'G-Unit', u'gansta rap', u'Stoned love', u'the massacre', u'radio rap']"
66,Evolution (with lyrics),113,378,0,[]
67,Can't C Me,79770,312517,330000,"[u'2pac', u'rap', u'Hip-Hop', u'hip hop', u'90s', u'West Coast Rap', u'Gangsta Rap', u'west coast hip hop', u'tupac cant c me', u'Best Pac', u'cant c me', u'RB', u'hiphop', u'west coast', u'p-funk', u'nice flow', u'dr dre', u'Dr. Dre', u'all eyez on me', u'heavy', u'favorites', u'catchy', u'punk rock', u'excellent', u'cheerful', u'old school', u'f', u'loved', u'brass', u'best', u'True Hip Hop', u'explicit', u'hardcore rap', u'10 of 10 stars', u'SoCal', u'death row', u'1996', u'good rap', u'd', u'the best', u'G-funk', u'real hip hop', u'tupac', u'banger', u'Gangster Rap', u'Classic Hip Hop', u'Good Hip Hop', u'gutter', u'Westside', u'west coast hip-hop']"
68,Ambitionz Az A Ridah (with lyrics),91,142,0,[]
69,Ambitionz Az A Ridah (with lyrics),91,142,0,[]
70,The Cry of Mankind,60915,343288,393000,"[u'doom metal', u'Gothic Metal', u'metal', u'Doom', u'melancholic', u'Gothic Doom Metal', u'death-doom metal', u'dark', u'Gothic', u'beautiful', u'Death Doom Metal', u'melancholy', u'death metal', u'depressive', u'great lyrics', u'My Dying Bride', u'sad', u'slow', u'atmospheric', u'autumnal', u'Golgofa', u'seen live', u'Progressive metal', u'melodic metal', u'despair', u'british', u'downtempo', u'UK', u'90s', u'Masterpiece', u'Favourite Songs', u'suicidal', u'death doom', u'hypnotizing', u'gothic doom', u'melancholic doom metal', u'last autumn', u'the power of the riff compells you', u'the bride', u'thick erotic metal']"
71,Нам не везет,30,127,0,[]
72,Спасибо Родная (Михаил Боярский Cover) (feat. НхГх-Сх),1,1,0,[]
73,Джингл № 4 (Радио Люся),1,1,0,[]
74,Ивашка Хмельницкий - Лидер Всех Славян,3,12,0,[]
75,Донские Казаки - Кучка Ёбаных Додиков И Дрюликов,1,2,0,[]
76,Infected (Aggresivnes Remix) <<BBExclusive>>,1,1,0,[]
77,A Kiss To Remember (Lyrics),194,415,0,[]
78,L' amour detruit (with lyrics),5,7,0,[]
79,The Cry of Mankind (Full Length),158,317,0,[]
80,Rays Of Rá,19,30,0,[]
81,My Dying Bride with Lyrics,23,48,0,[]
82,Your River,39744,209895,493000,"[u'doom metal', u'metal', u'Doom', u'Death Doom Metal', u'Gothic Metal', u'death metal', u'Favourite Songs', u'Gothic Doom Metal', u'heavy metal', u'black metal', u'melancholic', u'death-doom metal', u'My Dying Bride Favorites', u'Awesome', u'prozac songs', u'favorite songs', u'ambient', u'Progressive metal', u'post-rock', u'UK', u'favorites', u'epic', u'Gothic', u'symphony', u'90s', u'death', u'atmospheric', u'Progressive', u'melancholy', u'great lyrics', u'symphonic', u'4', u'symphonic metal', u'fav', u'great solo', u'funeral', u'Masterpiece', u'7 of 10 stars', u'progressive death metal', u'sadness', u'atmospheric doom metal', u'Atmospheric metal', u'depressive', u'progressive doom metal', u'death doom', u'symphonic death metal', u'doom death metal', u'atmospheric death metal', u'melancholia', u'Doom Death']"
83,The Cry of Mankind (Full Length),158,317,0,[]
84,Two Winters Only,37633,214262,540000,"[u'doom metal', u'melancholic', u'metal', u'Gothic Metal', u'Gothic Doom Metal', u'sad', u'beautiful', u'Doom', u'Atmospheric metal', u'atmospheric', u'depressive', u'Death Doom Metal', u'alternative rock', u'UK', u'death metal', u'death doom', u'melodic doom metal', u'Doom/Death Metal', u'Female fronted metal', u'seen live', u'british', u'dark', u'Awesome', u'Melodic Death Metal', u'90s', u'haunting', u'winter', u'good', u'great lyrics', u'best', u'suicide', u'perfect', u'makes me cry', u'best lyrics', u'Love it', u'gaensehaut', u'7 of 10 stars', u'gloomy', u'Dark metal', u'beautiful voices', u'loved tracks', u'MELODIC GOTHIC METAL', u'Favourite song', u'death-doom', u'Killer', u'I could listen to this song forever', u'Romantic doom metal', u'sorrow metal', u'peaceville', u'suru']"
85,The Cry of Mankind (Full Length),158,317,0,[]
86,My Dying Bride with Lyrics,23,48,0,[]
87,In Fields of Pestilent Grief,2714,14267,105000,"[u'instrumental', u'doom metal', u'piano', u'acoustic', u'funeral doom metal', u'zwischenstueck']"
88,My Dying Bride with Lyrics,23,48,0,[]
89,My Dying Bride with Lyrics,23,48,0,[]
90,You Are What You Eat,8,10,0,[]
91,Never let me down again (remastered),3799,9065,0,[]
92,L'Odysee........,1,1,0,[]
93,Rays Of Rá,19,30,0,[]
94,Garden Of Dreams,3679,9947,328000,"[u'death metal', u'metal']"
95,Rays Of Rá,19,30,0,[]
96,Sorcery,7344,22457,296000,"[u'death metal', u'metal', u'Melodic Death Metal', u'technical progressive Death Metal', u'Brutal Death Metal', u'Northern Hyperblast', u'Mendigao thrash']"
97,The Unholy Signature,6425,19384,301000,"[u'death metal', u'metal']"
98,Fathers From The Sun,5142,15095,264000,"[u'death metal', u'metal']"
99,Pfiesteria Piscicida,879,7276,167000,"[u'death metal', u'Technical Death Metal', u'Brutal Technical Death Metal', u'Brutal Death Metal', u'deathgrind', u'extreme technical death metal']"
100,Pfiesteria Piscicida,879,7276,167000,"[u'death metal', u'Technical Death Metal', u'Brutal Technical Death Metal', u'Brutal Death Metal', u'deathgrind', u'extreme technical death metal']"
101,Pfiesteria Piscicida,879,7276,167000,"[u'death metal', u'Technical Death Metal', u'Brutal Technical Death Metal', u'Brutal Death Metal', u'deathgrind', u'extreme technical death metal']"
102,Pfiesteria Piscicida,879,7276,167000,"[u'death metal', u'Technical Death Metal', u'Brutal Technical Death Metal', u'Brutal Death Metal', u'deathgrind', u'extreme technical death metal']"
103,Judas Kiss,1717,10827,130000,"[u'Brutal Grind', u'deathgrind', u'grindcore', u'Melodic Death Metal', u'death metal', u'Brutal Death Metal', u'melodic deathgrind', u'techgrind', u'gravity blasts', u'sweeps', u'Technical Death Metal', u'Brutal Technical Death Metal', u'vegetarian', u'Technical Brutal Death Metal', u'overbearing', u'Brutal Deathgrind', u'Brutal Grindcore', u'extreme technical death metal', u'Melodic Grindcore', u'Melodic Grind', u'vegetarian core', u'mathcore deathmetal', u'mathcore melodic grindcore']"
104,Judas Kiss,1717,10827,130000,"[u'Brutal Grind', u'deathgrind', u'grindcore', u'Melodic Death Metal', u'death metal', u'Brutal Death Metal', u'melodic deathgrind', u'techgrind', u'gravity blasts', u'sweeps', u'Technical Death Metal', u'Brutal Technical Death Metal', u'vegetarian', u'Technical Brutal Death Metal', u'overbearing', u'Brutal Deathgrind', u'Brutal Grindcore', u'extreme technical death metal', u'Melodic Grindcore', u'Melodic Grind', u'vegetarian core', u'mathcore deathmetal', u'mathcore melodic grindcore']"
105,The Ubiquity of Subjugation,2325,14928,137000,"[u'Technical Death Metal', u'death metal', u'Brutal Technical Death Metal', u'progressive death metal', u'Brutal Death Metal', u'deathgrind', u'extreme technical death metal', u'send me']"
106,GGWK Is WWJD,4,11,0,[]
107,GGWK Is WWJD,4,11,0,[]
108,The Cry of Mankind (Full Length),158,317,0,[]
109,The Head Table,2680,17809,104000,"[u'death metal', u'Technical Death Metal', u'Brutal Technical Death Metal', u'Brutal Death Metal', u'extreme technical death metal', u'uwes gesang']"
110,Concrete Enema,5,9,0,[]
111,Arrogance and the Loss of Human Dignity,1481,9475,197000,"[u'grindcore', u'deathgrind', u'Melodic Death Metal', u'Brutal Death Metal', u'Brutal Grind', u'melodic deathgrind', u'death metal', u'techgrind', u'Melodic Grindcore', u'gravity blasts', u'sweeps', u'Technical Death Metal', u'Brutal Technical Death Metal', u'vegetarian', u'Technical Brutal Death Metal', u'Brutal Deathgrind', u'Brutal Grindcore', u'extreme technical death metal', u'Melodic Grind', u'Slaughterbox']"
112,Arrogance and the Loss of Human Dignity,1481,9475,197000,"[u'grindcore', u'deathgrind', u'Melodic Death Metal', u'Brutal Death Metal', u'Brutal Grind', u'melodic deathgrind', u'death metal', u'techgrind', u'Melodic Grindcore', u'gravity blasts', u'sweeps', u'Technical Death Metal', u'Brutal Technical Death Metal', u'vegetarian', u'Technical Brutal Death Metal', u'Brutal Deathgrind', u'Brutal Grindcore', u'extreme technical death metal', u'Melodic Grind', u'Slaughterbox']"
113,Fit for Human Consumption,2837,18141,154000,"[u'Technical Death Metal', u'Brutal Death Metal', u'death metal', u'Brutal Technical Death Metal', u'deathgrind', u'Technical Brutal Death Metal', u'Grind', u'All', u'extreme technical death metal']"
114,Fit for Human Consumption,2837,18141,154000,"[u'Technical Death Metal', u'Brutal Death Metal', u'death metal', u'Brutal Technical Death Metal', u'deathgrind', u'Technical Brutal Death Metal', u'Grind', u'All', u'extreme technical death metal']"
115,Judas Kiss,1717,10827,130000,"[u'Brutal Grind', u'deathgrind', u'grindcore', u'Melodic Death Metal', u'death metal', u'Brutal Death Metal', u'melodic deathgrind', u'techgrind', u'gravity blasts', u'sweeps', u'Technical Death Metal', u'Brutal Technical Death Metal', u'vegetarian', u'Technical Brutal Death Metal', u'overbearing', u'Brutal Deathgrind', u'Brutal Grindcore', u'extreme technical death metal', u'Melodic Grindcore', u'Melodic Grind', u'vegetarian core', u'mathcore deathmetal', u'mathcore melodic grindcore']"
116,Judas Kiss,1717,10827,130000,"[u'Brutal Grind', u'deathgrind', u'grindcore', u'Melodic Death Metal', u'death metal', u'Brutal Death Metal', u'melodic deathgrind', u'techgrind', u'gravity blasts', u'sweeps', u'Technical Death Metal', u'Brutal Technical Death Metal', u'vegetarian', u'Technical Brutal Death Metal', u'overbearing', u'Brutal Deathgrind', u'Brutal Grindcore', u'extreme technical death metal', u'Melodic Grindcore', u'Melodic Grind', u'vegetarian core', u'mathcore deathmetal', u'mathcore melodic grindcore']"
117,Arrival of a New Aeon (New Equinox of the Gods),1689,8823,161000,"[u'Brutal Death Metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
118,Arrival of a New Aeon (New Equinox of the Gods),1689,8823,161000,"[u'Brutal Death Metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
119,Arrival of a New Aeon (New Equinox of the Gods),1689,8823,161000,"[u'Brutal Death Metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
120,Arrival of a New Aeon (New Equinox of the Gods),1689,8823,161000,"[u'Brutal Death Metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
121,Arrival of a New Aeon (New Equinox of the Gods),1689,8823,161000,"[u'Brutal Death Metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
122,Arrival of a New Aeon (New Equinox of the Gods),1689,8823,161000,"[u'Brutal Death Metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
123,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
124,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
125,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
126,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
127,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
128,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
129,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
130,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
131,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
132,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
133,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
134,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
135,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
136,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
137,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
138,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
139,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
140,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
141,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
142,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
143,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
144,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
145,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
146,Magnificent Uranus Power (The Dark Side of the Sun | Bringer of Knowledge),676,3225,0,"[u'Brutal Death Metal', u'death metal', u'colombian blasting Brutal death', u'Blasting Brutal Death Metal', u'Brutal blasting tornado']"
147,The Cry of Mankind (Full Length),158,317,0,[]
148,My Dying Bride with Lyrics,23,48,0,[]
149,My Dying Bride with Lyrics,23,48,0,[]
